"meterID","date","use","temp"
"B",2018-05-22T05:00:00Z,0.45,57.53
"B",2018-05-22T06:00:00Z,0.19,58.08
"B",2018-05-22T07:00:00Z,0.08,59.38
"B",2018-05-22T08:00:00Z,0.06,60.78
"B",2018-05-22T09:00:00Z,NA,63.04
"B",2018-05-22T10:00:00Z,0.05,63.95
"B",2018-05-22T11:00:00Z,0.05,66.38
"B",2018-05-22T12:00:00Z,0.05,66.1
"B",2018-05-22T13:00:00Z,0.05,66.66
"B",2018-05-22T14:00:00Z,0.05,66.87
"B",2018-05-22T15:00:00Z,0.05,66.03
"B",2018-05-22T16:00:00Z,0.05,65.6
"B",2018-05-22T17:00:00Z,0.05,64.32
"B",2018-05-22T18:00:00Z,0.08,63.02
"B",2018-05-22T19:00:00Z,0.19,60.97
"B",2018-05-22T20:00:00Z,0.46,60.01
"B",2018-05-22T21:00:00Z,0.47,59.28
"B",2018-05-22T22:00:00Z,0.47,58.69
"B",2018-05-22T23:00:00Z,0.46,58.31
"B",2018-05-23T00:00:00Z,0.46,58.37
"B",2018-05-23T01:00:00Z,0.46,58.36
"B",2018-05-23T02:00:00Z,0.46,59.1
"B",2018-05-23T03:00:00Z,0.46,59.1
"B",2018-05-23T04:00:00Z,0.46,59.38
"B",2018-05-23T05:00:00Z,0.46,59.38
"B",2018-05-23T06:00:00Z,NA,59.43
"B",2018-05-23T07:00:00Z,0.08,59.86
"B",2018-05-23T08:00:00Z,0.06,61.21
"B",2018-05-23T09:00:00Z,0.05,62.25
"B",2018-05-23T10:00:00Z,0.05,63.75
"B",2018-05-23T11:00:00Z,NA,66.04
"B",2018-05-23T12:00:00Z,NA,66.28
"B",2018-05-23T13:00:00Z,0.05,67.61
"B",2018-05-23T14:00:00Z,0.05,67.81
"B",2018-05-23T15:00:00Z,0.05,67.61
"B",2018-05-23T16:00:00Z,0.05,67.33
"B",2018-05-23T17:00:00Z,0.06,65.18
"B",2018-05-23T18:00:00Z,0.08,63.12
"B",2018-05-23T19:00:00Z,0.25,61.93
"B",2018-05-23T20:00:00Z,0.47,61.56
"B",2018-05-23T21:00:00Z,0.47,61.56
"B",2018-05-23T22:00:00Z,0.47,61.4
"B",2018-05-23T23:00:00Z,0.46,59.96
"B",2018-05-24T00:00:00Z,0.46,59.56
"B",2018-05-24T01:00:00Z,0.46,58.95
"B",2018-05-24T02:00:00Z,0.46,58.66
"B",2018-05-24T03:00:00Z,0.46,58.66
"B",2018-05-24T04:00:00Z,0.46,58.66
"B",2018-05-24T05:00:00Z,0.46,58.67
"B",2018-05-24T06:00:00Z,0.28,57.88
"B",2018-05-24T07:00:00Z,0.08,58.85
"B",2018-05-24T08:00:00Z,0.06,59.44
"B",2018-05-24T09:00:00Z,0.05,60.45
"B",2018-05-24T10:00:00Z,0.05,60.82
"B",2018-05-24T11:00:00Z,0.06,61.37
"B",2018-05-24T12:00:00Z,0.05,63.65
"B",2018-05-24T13:00:00Z,0.05,65.69
"B",2018-05-24T14:00:00Z,0.05,66.34
"B",2018-05-24T15:00:00Z,0.05,67.47
"B",2018-05-24T16:00:00Z,NA,62.66
"B",2018-05-24T17:00:00Z,0.06,62.66
"B",2018-05-24T18:00:00Z,0.08,62.04
"B",2018-05-24T19:00:00Z,0.23,61.56
"B",2018-05-24T20:00:00Z,0.47,60.57
"B",2018-05-24T21:00:00Z,0.47,60.33
"B",2018-05-24T22:00:00Z,0.47,60.42
"B",2018-05-24T23:00:00Z,NA,60.23
"B",2018-05-25T00:00:00Z,0.46,59.72
"B",2018-05-25T01:00:00Z,0.46,59.47
"B",2018-05-25T02:00:00Z,0.46,59.47
"B",2018-05-25T03:00:00Z,0.46,59.47
"B",2018-05-25T04:00:00Z,0.46,59.47
"B",2018-05-25T05:00:00Z,NA,59.26
"B",2018-05-25T06:00:00Z,0.16,59.57
"B",2018-05-25T07:00:00Z,0.08,61.29
"B",2018-05-25T08:00:00Z,0.06,62.81
"B",2018-05-25T09:00:00Z,0.05,63.22
"B",2018-05-25T10:00:00Z,NA,66.61
"B",2018-05-25T11:00:00Z,0.05,67.48
"B",2018-05-25T12:00:00Z,NA,68.89
"B",2018-05-25T13:00:00Z,0.05,68.75
"B",2018-05-25T14:00:00Z,0.05,69.48
"B",2018-05-25T15:00:00Z,0.05,67.62
"B",2018-05-25T16:00:00Z,0.05,66.85
"B",2018-05-25T17:00:00Z,0.06,65.27
"B",2018-05-25T18:00:00Z,0.08,63.67
"B",2018-05-25T19:00:00Z,0.19,62.75
"B",2018-05-25T20:00:00Z,0.47,60.56
"B",2018-05-25T21:00:00Z,0.47,60.54
"B",2018-05-25T22:00:00Z,0.46,60.32
"B",2018-05-25T23:00:00Z,0.46,59.59
"B",2018-05-26T00:00:00Z,0.46,59.41
"B",2018-05-26T01:00:00Z,0.46,58.49
"B",2018-05-26T02:00:00Z,0.46,58.09
"B",2018-05-26T03:00:00Z,0.46,57.62
"B",2018-05-26T04:00:00Z,0.46,57.09
"B",2018-05-26T05:00:00Z,0.44,57.31
"B",2018-05-26T06:00:00Z,0.17,58.05
"B",2018-05-26T07:00:00Z,NA,59.86
"B",2018-05-26T08:00:00Z,0.05,62.37
"B",2018-05-26T09:00:00Z,NA,63.23
"B",2018-05-26T10:00:00Z,0.05,63.78
"B",2018-05-26T11:00:00Z,0.05,65.08
"B",2018-05-26T12:00:00Z,0.05,66.14
"B",2018-05-26T13:00:00Z,0.05,66.58
"B",2018-05-26T14:00:00Z,NA,65.31
"B",2018-05-26T15:00:00Z,NA,64.95
"B",2018-05-26T16:00:00Z,0.05,64.66
"B",2018-05-26T17:00:00Z,0.06,63.12
"B",2018-05-26T18:00:00Z,0.08,62.27
"B",2018-05-26T19:00:00Z,0.2,60.56
"B",2018-05-26T20:00:00Z,0.46,60.01
"B",2018-05-26T21:00:00Z,0.44,60.09
"B",2018-05-26T22:00:00Z,NA,60.41
"B",2018-05-26T23:00:00Z,0.46,59.72
"B",2018-05-27T00:00:00Z,NA,59.72
"B",2018-05-27T01:00:00Z,0.46,60.23
"B",2018-05-27T02:00:00Z,0.46,59.69
"B",2018-05-27T03:00:00Z,0.46,59.36
"B",2018-05-27T04:00:00Z,0.46,58.66
"B",2018-05-27T05:00:00Z,0.44,58.86
"B",2018-05-27T06:00:00Z,0.17,58.86
"B",2018-05-27T07:00:00Z,0.08,59.71
"B",2018-05-27T08:00:00Z,0.06,61.91
"B",2018-05-27T09:00:00Z,0.05,63.5
"B",2018-05-27T10:00:00Z,0.06,66.28
"B",2018-05-27T11:00:00Z,0.05,69.25
"B",2018-05-27T12:00:00Z,0.06,70.68
"B",2018-05-27T13:00:00Z,0.05,70.89
"B",2018-05-27T14:00:00Z,NA,70.35
"B",2018-05-27T15:00:00Z,0.05,69.32
"B",2018-05-27T16:00:00Z,0.05,68.8
"B",2018-05-27T17:00:00Z,0.05,67.5
"B",2018-05-27T18:00:00Z,0.08,65.46
"B",2018-05-27T19:00:00Z,0.18,62.59
"B",2018-05-27T20:00:00Z,0.46,61.6
"B",2018-05-27T21:00:00Z,NA,60.82
"B",2018-05-27T22:00:00Z,0.46,60.81
"B",2018-05-27T23:00:00Z,NA,60.81
"B",2018-05-28T00:00:00Z,0.46,60.81
"B",2018-05-28T01:00:00Z,NA,61.01
"B",2018-05-28T02:00:00Z,0.46,61.01
"B",2018-05-28T03:00:00Z,0.46,60.81
"B",2018-05-28T04:00:00Z,0.46,60.81
"B",2018-05-28T05:00:00Z,0.45,60.81
"B",2018-05-28T06:00:00Z,0.26,60.81
"B",2018-05-28T07:00:00Z,0.08,60.78
"B",2018-05-28T08:00:00Z,0.06,61.1
"B",2018-05-28T09:00:00Z,0.05,62.81
"B",2018-05-28T10:00:00Z,0.05,65.46
"B",2018-05-28T11:00:00Z,0.05,68.77
"B",2018-05-28T12:00:00Z,0.05,71.47
"B",2018-05-28T13:00:00Z,0.05,73.91
"B",2018-05-28T14:00:00Z,0.05,71.44
"B",2018-05-28T15:00:00Z,0.05,70.35
"B",2018-05-28T16:00:00Z,0.05,69.21
"B",2018-05-28T17:00:00Z,0.05,67.89
"B",2018-05-28T18:00:00Z,0.08,64.75
"B",2018-05-28T19:00:00Z,0.24,61.76
"B",2018-05-28T20:00:00Z,0.46,61.43
"B",2018-05-28T21:00:00Z,0.46,62.11
"B",2018-05-28T22:00:00Z,0.46,61.46
"B",2018-05-28T23:00:00Z,0.46,61.37
"B",2018-05-29T00:00:00Z,0.46,60.63
"B",2018-05-29T01:00:00Z,0.46,60.38
"B",2018-05-29T02:00:00Z,0.46,60.5
"B",2018-05-29T03:00:00Z,0.46,60.25
"B",2018-05-29T04:00:00Z,0.46,60.08
"B",2018-05-29T05:00:00Z,0.45,60.41
"B",2018-05-29T06:00:00Z,0.24,60.53
"B",2018-05-29T07:00:00Z,0.08,61.94
"B",2018-05-29T08:00:00Z,0.05,62.8
"B",2018-05-29T09:00:00Z,0.05,64.25
"B",2018-05-29T10:00:00Z,0.05,69.23
"B",2018-05-29T11:00:00Z,0.05,69.53
"B",2018-05-29T12:00:00Z,NA,68.04
"B",2018-05-29T13:00:00Z,0.05,67.91
"B",2018-05-29T14:00:00Z,0.05,66.45
"B",2018-05-29T15:00:00Z,0.05,66.48
"B",2018-05-29T16:00:00Z,0.05,64.68
"B",2018-05-29T17:00:00Z,0.05,64.13
"B",2018-05-29T18:00:00Z,0.1,62.29
"B",2018-05-29T19:00:00Z,0.32,61.76
"B",2018-05-29T20:00:00Z,0.47,61.76
"B",2018-05-29T21:00:00Z,0.46,61.76
"B",2018-05-29T22:00:00Z,0.46,61.76
"B",2018-05-29T23:00:00Z,0.46,60.94
"B",2018-05-30T00:00:00Z,0.46,60.47
"B",2018-05-30T01:00:00Z,0.46,60.47
"B",2018-05-30T02:00:00Z,0.46,60.14
"B",2018-05-30T03:00:00Z,0.46,59.69
"B",2018-05-30T04:00:00Z,0.46,59.19
"B",2018-05-30T05:00:00Z,0.46,58.91
"B",2018-05-30T06:00:00Z,0.33,59.16
"B",2018-05-30T07:00:00Z,0.11,60.77
"B",2018-05-30T08:00:00Z,0.1,61.98
"B",2018-05-30T09:00:00Z,0.11,63.16
"B",2018-05-30T10:00:00Z,0.08,63.78
"B",2018-05-30T11:00:00Z,0.08,66.87
"B",2018-05-30T12:00:00Z,0.06,68.91
"B",2018-05-30T13:00:00Z,0.06,71.04
"B",2018-05-30T14:00:00Z,0.05,70.04
"B",2018-05-30T15:00:00Z,0.05,68.77
"B",2018-05-30T16:00:00Z,0.05,68.52
"B",2018-05-30T17:00:00Z,0.05,66.51
"B",2018-05-30T18:00:00Z,0.08,64.32
"B",2018-05-30T19:00:00Z,0.2,62.37
"B",2018-05-30T20:00:00Z,0.46,62.25
"B",2018-05-30T21:00:00Z,0.46,62.13
"B",2018-05-30T22:00:00Z,0.46,62.04
"B",2018-05-30T23:00:00Z,0.46,61.76
"B",2018-05-31T00:00:00Z,0.46,62.04
"B",2018-05-31T01:00:00Z,0.46,61.76
"B",2018-05-31T02:00:00Z,0.46,60.9
"B",2018-05-31T03:00:00Z,0.46,60.7
"B",2018-05-31T04:00:00Z,0.46,60.46
"B",2018-05-31T05:00:00Z,0.45,60.37
"B",2018-05-31T06:00:00Z,0.28,60
"B",2018-05-31T07:00:00Z,0.08,60.96
"B",2018-05-31T08:00:00Z,0.06,62.93
"B",2018-05-31T09:00:00Z,0.05,64.66
"B",2018-05-31T10:00:00Z,0.05,65.75
"B",2018-05-31T11:00:00Z,0.05,67.9
"B",2018-05-31T12:00:00Z,0.05,68.75
"B",2018-05-31T13:00:00Z,0.05,70.12
"B",2018-05-31T14:00:00Z,0.05,71.1
"B",2018-05-31T15:00:00Z,0.05,70.9
"B",2018-05-31T16:00:00Z,NA,68.34
"B",2018-05-31T17:00:00Z,0.05,66.44
"B",2018-05-31T18:00:00Z,0.08,64.42
"B",2018-05-31T19:00:00Z,0.21,62.37
"B",2018-05-31T20:00:00Z,0.46,62.55
"B",2018-05-31T21:00:00Z,0.46,61.76
"B",2018-05-31T22:00:00Z,0.46,61.26
"B",2018-05-31T23:00:00Z,0.46,61.01
"B",2018-06-01T00:00:00Z,0.46,61.31
"B",2018-06-01T01:00:00Z,0.46,60.81
"B",2018-06-01T02:00:00Z,0.46,60.7
"B",2018-06-01T03:00:00Z,0.46,60.46
"B",2018-06-01T04:00:00Z,0.46,60
"B",2018-06-01T05:00:00Z,0.42,58.69
"B",2018-06-01T06:00:00Z,0.13,59.81
"B",2018-06-01T07:00:00Z,0.07,62.48
"B",2018-06-01T08:00:00Z,0.07,64.48
"B",2018-06-01T09:00:00Z,0.07,68.14
"B",2018-06-01T10:00:00Z,0.06,70.37
"B",2018-06-01T11:00:00Z,0.08,73.35
"B",2018-06-01T12:00:00Z,0.06,73.77
"B",2018-06-01T13:00:00Z,0.07,74.71
"B",2018-06-01T14:00:00Z,0.05,73.25
"B",2018-06-01T15:00:00Z,0.05,72.53
"B",2018-06-01T16:00:00Z,0.05,71.95
"B",2018-06-01T17:00:00Z,0.05,71.09
"B",2018-06-01T18:00:00Z,0.08,68.8
"B",2018-06-01T19:00:00Z,0.15,66.24
"B",2018-06-01T20:00:00Z,0.45,63.67
"B",2018-06-01T21:00:00Z,NA,62.19
"B",2018-06-01T22:00:00Z,0.46,60.96
"B",2018-06-01T23:00:00Z,0.46,60.21
"B",2018-06-02T00:00:00Z,0.46,59.95
"B",2018-06-02T01:00:00Z,NA,58.27
"B",2018-06-02T02:00:00Z,0.46,57.99
"B",2018-06-02T03:00:00Z,0.46,57.16
"B",2018-06-02T04:00:00Z,0.46,56.75
"B",2018-06-02T05:00:00Z,0.42,55.64
"B",2018-06-02T06:00:00Z,0.15,57.24
"B",2018-06-02T07:00:00Z,0.07,60.22
"B",2018-06-02T08:00:00Z,NA,64.17
"B",2018-06-02T09:00:00Z,0.05,69.45
"B",2018-06-02T10:00:00Z,0.05,70.83
"B",2018-06-02T11:00:00Z,0.05,73.69
"B",2018-06-02T12:00:00Z,0.05,74.24
"B",2018-06-02T13:00:00Z,NA,75.72
"B",2018-06-02T14:00:00Z,0.05,76.81
"B",2018-06-02T15:00:00Z,0.05,75.71
"B",2018-06-02T16:00:00Z,0.05,74.28
"B",2018-06-02T17:00:00Z,0.05,74.21
"B",2018-06-02T18:00:00Z,0.08,70.66
"B",2018-06-02T19:00:00Z,0.15,66.81
"B",2018-06-02T20:00:00Z,0.45,64.61
"B",2018-06-02T21:00:00Z,0.46,63.56
"B",2018-06-02T22:00:00Z,0.46,63.02
"B",2018-06-02T23:00:00Z,0.46,62.58
"B",2018-06-03T00:00:00Z,0.46,61.93
"B",2018-06-03T01:00:00Z,0.46,60.68
"B",2018-06-03T02:00:00Z,0.46,60.5
"B",2018-06-03T03:00:00Z,NA,59.93
"B",2018-06-03T04:00:00Z,0.46,59.69
"B",2018-06-03T05:00:00Z,0.44,60.64
"B",2018-06-03T06:00:00Z,0.15,61.08
"B",2018-06-03T07:00:00Z,0.07,63.27
"B",2018-06-03T08:00:00Z,0.05,67.66
"B",2018-06-03T09:00:00Z,0.05,72.7
"B",2018-06-03T10:00:00Z,0.05,75.3
"B",2018-06-03T11:00:00Z,0.05,77.6
"B",2018-06-03T12:00:00Z,0.05,76.85
"B",2018-06-03T13:00:00Z,0.05,77.33
"B",2018-06-03T14:00:00Z,0.05,77.33
"B",2018-06-03T15:00:00Z,0.05,76.06
"B",2018-06-03T16:00:00Z,0.05,75.57
"B",2018-06-03T17:00:00Z,0.05,72.9
"B",2018-06-03T18:00:00Z,0.08,70.14
"B",2018-06-03T19:00:00Z,0.15,66.24
"B",2018-06-03T20:00:00Z,0.45,64.91
"B",2018-06-03T21:00:00Z,0.46,63.58
"B",2018-06-03T22:00:00Z,0.46,62.43
"B",2018-06-03T23:00:00Z,NA,61.89
"B",2018-06-04T00:00:00Z,0.46,61.32
"B",2018-06-04T01:00:00Z,0.46,61.46
"B",2018-06-04T02:00:00Z,0.46,61.73
"B",2018-06-04T03:00:00Z,0.46,61.2
"B",2018-06-04T04:00:00Z,0.46,60.98
"B",2018-06-04T05:00:00Z,0.44,60.96
"B",2018-06-04T06:00:00Z,0.17,61.14
"B",2018-06-04T07:00:00Z,0.07,63.05
"B",2018-06-04T08:00:00Z,0.06,65.89
"B",2018-06-04T09:00:00Z,0.05,69.54
"B",2018-06-04T10:00:00Z,0.05,71.16
"B",2018-06-04T11:00:00Z,0.05,72.35
"B",2018-06-04T12:00:00Z,0.05,71.8
"B",2018-06-04T13:00:00Z,NA,72.4
"B",2018-06-04T14:00:00Z,0.05,72.74
"B",2018-06-04T15:00:00Z,0.05,72.23
"B",2018-06-04T16:00:00Z,0.05,70.49
"B",2018-06-04T17:00:00Z,0.05,68.17
"B",2018-06-04T18:00:00Z,0.08,65.64
"B",2018-06-04T19:00:00Z,0.21,63.36
"B",2018-06-04T20:00:00Z,0.45,62.16
"B",2018-06-04T21:00:00Z,0.46,62.04
"B",2018-06-04T22:00:00Z,0.46,62.29
"B",2018-06-04T23:00:00Z,0.46,62.29
"B",2018-06-05T00:00:00Z,0.46,61.9
"B",2018-06-05T01:00:00Z,0.46,61.76
"B",2018-06-05T02:00:00Z,0.46,61.66
"B",2018-06-05T03:00:00Z,0.46,61.66
"B",2018-06-05T04:00:00Z,NA,61.54
"B",2018-06-05T05:00:00Z,0.46,61.66
"B",2018-06-05T06:00:00Z,0.31,61.66
"B",2018-06-05T07:00:00Z,0.09,62.01
"B",2018-06-05T08:00:00Z,0.05,62.97
"B",2018-06-05T09:00:00Z,0.05,64.53
"B",2018-06-05T10:00:00Z,0.05,65.51
"B",2018-06-05T11:00:00Z,0.05,67.57
"B",2018-06-05T12:00:00Z,0.05,69.64
"B",2018-06-05T13:00:00Z,0.05,71.58
"B",2018-06-05T14:00:00Z,0.05,69.77
"B",2018-06-05T15:00:00Z,0.05,70.04
"B",2018-06-05T16:00:00Z,NA,69.46
"B",2018-06-05T17:00:00Z,NA,68.54
"B",2018-06-05T18:00:00Z,0.08,65.69
"B",2018-06-05T19:00:00Z,0.19,63.26
"B",2018-06-05T20:00:00Z,0.45,62.36
"B",2018-06-05T21:00:00Z,0.46,62.72
"B",2018-06-05T22:00:00Z,0.46,62.49
"B",2018-06-05T23:00:00Z,0.46,62.36
"B",2018-06-06T00:00:00Z,0.46,62.36
"B",2018-06-06T01:00:00Z,NA,62.61
"B",2018-06-06T02:00:00Z,0.46,62.61
"B",2018-06-06T03:00:00Z,0.46,62.86
"B",2018-06-06T04:00:00Z,0.46,62.61
"B",2018-06-06T05:00:00Z,NA,62.36
"B",2018-06-06T06:00:00Z,0.23,62.61
"B",2018-06-06T07:00:00Z,0.08,63.95
"B",2018-06-06T08:00:00Z,0.06,64.42
"B",2018-06-06T09:00:00Z,0.05,67.08
"B",2018-06-06T10:00:00Z,0.05,69.09
"B",2018-06-06T11:00:00Z,0.05,71.5
"B",2018-06-06T12:00:00Z,0.05,73.59
"B",2018-06-06T13:00:00Z,0.05,72.12
"B",2018-06-06T14:00:00Z,NA,72.15
"B",2018-06-06T15:00:00Z,0.05,71.53
"B",2018-06-06T16:00:00Z,0.05,71.19
"B",2018-06-06T17:00:00Z,0.05,69.45
"B",2018-06-06T18:00:00Z,0.08,66.77
"B",2018-06-06T19:00:00Z,0.15,63.87
"B",2018-06-06T20:00:00Z,0.45,61.67
"B",2018-06-06T21:00:00Z,NA,60.81
"B",2018-06-06T22:00:00Z,0.46,61.27
"B",2018-06-06T23:00:00Z,0.46,61.44
"B",2018-06-07T00:00:00Z,0.46,61.35
"B",2018-06-07T01:00:00Z,0.46,61.76
"B",2018-06-07T02:00:00Z,0.46,61.76
"B",2018-06-07T03:00:00Z,0.46,61.56
"B",2018-06-07T04:00:00Z,0.46,60.95
"B",2018-06-07T05:00:00Z,0.44,60.47
"B",2018-06-07T06:00:00Z,0.16,61.01
"B",2018-06-07T07:00:00Z,0.07,62.31
"B",2018-06-07T08:00:00Z,0.05,64.27
"B",2018-06-07T09:00:00Z,0.05,67.43
"B",2018-06-07T10:00:00Z,0.05,70.89
"B",2018-06-07T11:00:00Z,0.07,71.99
"B",2018-06-07T12:00:00Z,0.06,72.98
"B",2018-06-07T13:00:00Z,0.06,72.63
"B",2018-06-07T14:00:00Z,0.07,71.64
"B",2018-06-07T15:00:00Z,0.05,71.87
"B",2018-06-07T16:00:00Z,0.05,71.87
"B",2018-06-07T17:00:00Z,0.05,70.58
"B",2018-06-07T18:00:00Z,0.08,68.24
"B",2018-06-07T19:00:00Z,0.14,65.49
"B",2018-06-07T20:00:00Z,0.45,64.02
"B",2018-06-07T21:00:00Z,0.46,62.18
"B",2018-06-07T22:00:00Z,0.46,61.42
"B",2018-06-07T23:00:00Z,NA,60.56
"B",2018-06-08T00:00:00Z,0.46,59.48
"B",2018-06-08T01:00:00Z,0.46,58.25
"B",2018-06-08T02:00:00Z,0.46,57.77
"B",2018-06-08T03:00:00Z,0.46,57.16
"B",2018-06-08T04:00:00Z,0.46,56.32
"B",2018-06-08T05:00:00Z,0.42,56.44
"B",2018-06-08T06:00:00Z,0.14,58.54
"B",2018-06-08T07:00:00Z,0.07,60.09
"B",2018-06-08T08:00:00Z,0.05,66.81
"B",2018-06-08T09:00:00Z,NA,70.75
"B",2018-06-08T10:00:00Z,0.05,76.26
"B",2018-06-08T11:00:00Z,0.05,78.69
"B",2018-06-08T12:00:00Z,0.05,81.04
"B",2018-06-08T13:00:00Z,0.05,81.23
"B",2018-06-08T14:00:00Z,0.05,79.4
"B",2018-06-08T15:00:00Z,0.05,78.28
"B",2018-06-08T16:00:00Z,0.05,77.63
"B",2018-06-08T17:00:00Z,0.05,76.58
"B",2018-06-08T18:00:00Z,0.08,72.81
"B",2018-06-08T19:00:00Z,NA,69.24
"B",2018-06-08T20:00:00Z,0.45,67.67
"B",2018-06-08T21:00:00Z,NA,65.85
"B",2018-06-08T22:00:00Z,0.46,64.98
"B",2018-06-08T23:00:00Z,0.46,63.75
"B",2018-06-09T00:00:00Z,0.46,62.54
"B",2018-06-09T01:00:00Z,0.46,61.76
"B",2018-06-09T02:00:00Z,0.46,61.43
"B",2018-06-09T03:00:00Z,0.46,60.75
"B",2018-06-09T04:00:00Z,0.46,60.81
"B",2018-06-09T05:00:00Z,0.44,60.75
"B",2018-06-09T06:00:00Z,0.21,61.17
"B",2018-06-09T07:00:00Z,0.07,62.04
"B",2018-06-09T08:00:00Z,0.05,67.22
"B",2018-06-09T09:00:00Z,NA,72.71
"B",2018-06-09T10:00:00Z,0.05,77.29
"B",2018-06-09T11:00:00Z,0.05,79.97
"B",2018-06-09T12:00:00Z,0.05,80.81
"B",2018-06-09T13:00:00Z,0.05,80.81
"B",2018-06-09T14:00:00Z,0.05,80.48
"B",2018-06-09T15:00:00Z,0.05,79.91
"B",2018-06-09T16:00:00Z,0.05,77.73
"B",2018-06-09T17:00:00Z,0.05,75.9
"B",2018-06-09T18:00:00Z,0.08,72.81
"B",2018-06-09T19:00:00Z,0.15,69.71
"B",2018-06-09T20:00:00Z,0.45,68.67
"B",2018-06-09T21:00:00Z,0.46,65.68
"B",2018-06-09T22:00:00Z,0.46,64.64
"B",2018-06-09T23:00:00Z,0.46,64.24
"B",2018-06-10T00:00:00Z,0.45,63.63
"B",2018-06-10T01:00:00Z,0.45,63.08
"B",2018-06-10T02:00:00Z,0.46,62.39
"B",2018-06-10T03:00:00Z,0.45,62.3
"B",2018-06-10T04:00:00Z,0.45,61.91
"B",2018-06-10T05:00:00Z,0.44,62.37
"B",2018-06-10T06:00:00Z,0.19,62.54
"B",2018-06-10T07:00:00Z,0.07,64.06
"B",2018-06-10T08:00:00Z,0.05,66.54
"B",2018-06-10T09:00:00Z,0.05,70.38
"B",2018-06-10T10:00:00Z,0.05,74.11
"B",2018-06-10T11:00:00Z,0.05,76.3
"B",2018-06-10T12:00:00Z,0.05,76.91
"B",2018-06-10T13:00:00Z,0.05,75.67
"B",2018-06-10T14:00:00Z,NA,74.83
"B",2018-06-10T15:00:00Z,0.05,74.13
"B",2018-06-10T16:00:00Z,0.05,74.04
"B",2018-06-10T17:00:00Z,0.05,72.73
"B",2018-06-10T18:00:00Z,0.08,70.44
"B",2018-06-10T19:00:00Z,0.14,67.91
"B",2018-06-10T20:00:00Z,0.44,65.57
"B",2018-06-10T21:00:00Z,NA,64.54
"B",2018-06-10T22:00:00Z,0.46,64.5
"B",2018-06-10T23:00:00Z,0.46,63.5
"B",2018-06-11T00:00:00Z,NA,62.72
"B",2018-06-11T01:00:00Z,0.45,61.53
"B",2018-06-11T02:00:00Z,0.46,60.78
"B",2018-06-11T03:00:00Z,0.46,60
"B",2018-06-11T04:00:00Z,0.45,59.39
"B",2018-06-11T05:00:00Z,0.43,58.9
"B",2018-06-11T06:00:00Z,0.18,60.39
"B",2018-06-11T07:00:00Z,0.07,61.92
"B",2018-06-11T08:00:00Z,0.05,64.95
"B",2018-06-11T09:00:00Z,0.06,69.83
"B",2018-06-11T10:00:00Z,0.05,74.39
"B",2018-06-11T11:00:00Z,NA,76.16
"B",2018-06-11T12:00:00Z,0.04,77.16
"B",2018-06-11T13:00:00Z,0.05,78.39
"B",2018-06-11T14:00:00Z,NA,77.99
"B",2018-06-11T15:00:00Z,0.05,78.5
"B",2018-06-11T16:00:00Z,0.05,78.1
"B",2018-06-11T17:00:00Z,0.05,76.58
"B",2018-06-11T18:00:00Z,0.08,73.12
"B",2018-06-11T19:00:00Z,0.14,69.71
"B",2018-06-11T20:00:00Z,0.44,68.66
"B",2018-06-11T21:00:00Z,0.46,66.16
"B",2018-06-11T22:00:00Z,0.46,65.66
"B",2018-06-11T23:00:00Z,0.46,64.33
"B",2018-06-12T00:00:00Z,0.46,63.78
"B",2018-06-12T01:00:00Z,0.46,62.21
"B",2018-06-12T02:00:00Z,0.46,61.75
"B",2018-06-12T03:00:00Z,0.46,61.69
"B",2018-06-12T04:00:00Z,NA,61.65
"B",2018-06-12T05:00:00Z,NA,62.58
"B",2018-06-12T06:00:00Z,0.18,63.05
"B",2018-06-12T07:00:00Z,0.07,64.57
"B",2018-06-12T08:00:00Z,0.05,66.69
"B",2018-06-12T09:00:00Z,NA,72.08
"B",2018-06-12T10:00:00Z,0.05,75.51
"B",2018-06-12T11:00:00Z,0.09,76.36
"B",2018-06-12T12:00:00Z,0.06,76.87
"B",2018-06-12T13:00:00Z,0.09,77.63
"B",2018-06-12T14:00:00Z,0.06,77.74
"B",2018-06-12T15:00:00Z,0.05,77.03
"B",2018-06-12T16:00:00Z,0.05,77.54
"B",2018-06-12T17:00:00Z,0.05,73.91
"B",2018-06-12T18:00:00Z,0.08,71.07
"B",2018-06-12T19:00:00Z,0.13,68.56
"B",2018-06-12T20:00:00Z,0.44,65.25
"B",2018-06-12T21:00:00Z,0.46,64.51
"B",2018-06-12T22:00:00Z,0.46,63.72
"B",2018-06-12T23:00:00Z,0.46,62.51
"B",2018-06-13T00:00:00Z,0.46,62.01
"B",2018-06-13T01:00:00Z,NA,61.83
"B",2018-06-13T02:00:00Z,0.46,61.72
"B",2018-06-13T03:00:00Z,0.46,60.98
"B",2018-06-13T04:00:00Z,NA,60.62
"B",2018-06-13T05:00:00Z,0.44,61.17
"B",2018-06-13T06:00:00Z,0.21,61.32
"B",2018-06-13T07:00:00Z,0.07,61.91
"B",2018-06-13T08:00:00Z,0.08,65.7
"B",2018-06-13T09:00:00Z,0.08,73.49
"B",2018-06-13T10:00:00Z,0.05,76.77
"B",2018-06-13T11:00:00Z,0.08,77.74
"B",2018-06-13T12:00:00Z,0.06,77.55
"B",2018-06-13T13:00:00Z,0.08,78.31
"B",2018-06-13T14:00:00Z,0.07,78.14
"B",2018-06-13T15:00:00Z,0.06,78.38
"B",2018-06-13T16:00:00Z,0.06,78.14
